unix,open,volume_btc,volume_eur,7_days_a,30_days_a,90_days_a,next_day_value,next_week_value
1622505600,30474.98,2046.0996779,61440383.43296509,-587.52,-802.87,-144.36,30411.0,27514.0
1622592000,30023.56,1976.61198149,60875755.10428847,-422.11,-789.65,-157.43,31559.0,29061.0
1622678400,30779.43,1921.32685099,62134250.15260985,-327.54,-777.99,-169.41,31329.0,30435.0
1622764800,32356.53,2559.11762518,77545230.67527302,25.87,-751.41,-181.7,29815.0,30494.0
1622851200,30335.6,2774.34928375,81271205.3048229,517.51,-728.63,-192.33,29379.0,30122.0
1622937600,29293.79,1591.48959186,46890407.97268139,431.11,-689.85,-204.18,28535.0,30814.0
1623024000,29461.54,2242.52051488,61912336.10739754,80.81,-656.95,-215.42,27514.0,32811.0
1623110400,27565.36,4525.43083614,124277291.11345994,-176.56,-611.77,-225.24,29061.0,33280.0
1623196800,27415.47,3894.62676921,119591213.7066361,-466.9,-562.64,-234.68,30435.0,32549.0
1623283200,30727.13,3331.74690131,100427947.27452396,-733.87,-508.83,-243.36,30494.0,31977.0
1623369600,30153.77,2471.88166978,76217900.53072973,-444.89,-437.44,-248.26,30122.0,31078.0
1623456000,30849.99,2524.69492902,74210100.08818588,9.83,-358.41,-253.63,30814.0,30111.0
1623542400,29422.62,2836.88364101,91361043.33130756,329.1,-306.51,-256.43,32811.0,29985.0
1623628800,32192.01,3146.81517626,105200706.13527162,328.24,-258.83,-260.57,33280.0,28268.0
1623715200,33433.46,1932.79522475,64027340.17920055,643.47,-188.12,-264.34,32549.0,26874.0
1623801600,33135.25,1966.65386708,62861396.54541431,723.31,-122.89,-266.15,31977.0,27741.0
1623888000,31992.59,2081.63089841,66531317.38871678,540.21,-60.06,-266.9,31078.0,28640.0
1623974400,31944.6,1994.31066602,60251814.69519634,503.49,-18.61,-268.8,30111.0,27765.0
1624060800,30226.82,1678.35363584,50342150.17287536,334.54,19.33,-270.15,29985.0,26779.0
1624147200,29987.23,2419.97257418,72555811.31687069,17.03,13.63,-272.49,28268.0,28039.0
1624233600,29986.68,4851.35673376,128797748.16681482,-507.8,27.46,-275.1,26874.0,28969.0
1624320000,26521.54,5962.84321817,162350868.95700422,-657.22,24.91,-279.56,27741.0,29508.0
1624406400,27242.83,2711.61044319,76573004.60861582,-921.8,1.28,-285.93,28640.0,29877.0
1624492800,28230.84,2129.69902979,61867650.33044802,-904.84,-31.6,-292.64,27765.0,28927.0
1624579200,29045.98,3027.29953202,80174122.88915339,-734.82,-34.65,-298.87,26779.0,28379.0
1624665600,26496.71,3115.05268219,84297998.15908468,-349.97,-34.27,-301.97,28039.0,28859.0
1624752000,27067.66,2056.80737439,59668269.88408631,-380.13,-43.0,-306.17,28969.0,29458.0
1624838400,29055.14,2086.58358373,60265938.14960426,-250.13,-49.51,-309.58,29508.0,29061.0
1624924800,28895.93,2257.98801988,68012541.0284827,197.01,-57.42,-310.05,29877.0,28676.0
1625011200,30185.18,1625.41885113,48062530.14309533,165.34,-71.82,-309.41,28927.0,28844.0
1625097600,29575.83,1785.73160801,50495721.97112942,290.05,-73.1,-307.53,28379.0,28248.0
1625184000,28278.84,1408.65285097,40117940.16712776,385.53,-70.12,-305.85,28859.0,28132.0
1625270400,28519.33,730.2682086,21322422.2734774,410.46,-78.21,-304.63,29458.0,28358.0
1625356800,29185.39,644.03943376,19148103.855371334,124.37,-78.77,-303.92,29061.0,28528.0
1625443200,29696.32,1318.09658636,37467040.4579075,-81.03,-63.14,-301.82,28676.0,28388.0
1625529600,28413.76,1309.03181382,37880055.751143694,-23.39,-56.75,-298.66,28844.0,27867.0
1625616000,28944.85,1071.94324704,30809953.597910736,-148.81,-65.52,-296.92,28248.0,27757.0
1625702400,28737.88,2021.96711289,56124489.2803195,-15.93,-69.33,-295.68,28132.0,27353.0
1625788800,27762.42,1332.10014713,37966759.0964154,52.02,-87.32,-293.14,28358.0,26781.0
1625875200,28497.14,695.104787,19615161.984353,-139.9,-113.15,-290.89,28528.0,26657.0
1625961600,28222.61,669.63500033,19307411.859414805,-200.3,-111.56,-286.82,28388.0,26797.0
1626048000,28866.59,962.93529127,26875263.98681706,-194.17,-114.71,-282.4,27867.0,26528.0
1626134400,27919.51,1067.2369258,29684319.956847847,-11.67,-108.04,-277.29,27757.0,25715.0
1626220800,27785.35,1222.96167451,33911235.22091939,-84.23,-116.44,-270.28,27353.0,26263.0
1626307200,27734.79,1324.06330569,35712661.96233679,-77.64,-105.94,-263.38,26781.0,27317.0
1626393600,26974.95,1078.16164674,28665622.78269975,-64.63,-85.24,-255.93,26657.0,27999.0
1626480000,26582.68,921.57570655,24634971.979042407,-236.55,-68.96,-249.8,26797.0,28831.0
1626566400,26700.77,672.3034317,18080760.416281875,-317.42,-60.36,-244.11,26528.0,29577.0
1626652800,26913.54,1070.13688491,27976631.387677524,-356.48,-48.92,-240.57,25715.0,30797.0
1626739200,26137.53,1526.78307731,38617580.89112508,-226.4,-45.62,-237.1,26263.0,32492.0
1626825600,25286.42,1917.4202259,52231217.22479733,-245.0,-47.5,-233.35,27317.0,33595.0
1626912000,27200.08,983.82941181,26990297.377242595,-310.32,-53.16,-231.58,27999.0,33752.0
1626998400,27439.68,1161.60553934,33172817.358976096,-88.58,-68.29,-229.34,28831.0,34622.0
1627084800,28544.54,754.21854133,21960475.677309822,69.37,-77.2,-227.15,29577.0,35232.0
1627171200,29114.89,685.88509808,20602698.88233881,273.08,-72.25,-224.54,30797.0,34242.0
1627257600,30044.16,4471.99724402,141094554.0069569,484.69,-58.14,-221.97,32492.0,33288.0
1627344000,31550.92,1885.45402137,63037949.22330095,740.05,-55.64,-215.46,33595.0,32582.0
1627430400,33390.89,2815.6344951,95167685.71306634,934.17,-41.07,-206.99,33752.0,32860.0
1627516800,33817.09,1156.38279766,38954269.40064203,1010.52,-2.92,-197.18,34622.0,34050.0
1627603200,33688.99,1718.25471493,61093955.3582024,1116.46,34.96,-187.66,35232.0,35442.0
1627689600,35570.49,883.85926252,30841685.618522134,1006.59,78.72,-175.23,34242.0,37078.0
1627776000,34901.79,1123.90394155,37744212.17658605,1032.95,128.85,-161.14,33288.0,37559.0
1627862400,33609.03,1252.47834112,41289902.38123295,818.22,163.05,-148.04,32582.0,38380.0
1627948800,32976.51,1352.04401832,43520255.36325314,391.05,187.63,-135.43,32860.0,39177.0
1628035200,32167.8,1208.34385654,40541579.73456189,-15.94,210.45,-125.37,34050.0,38862.0
1628121600,33568.47,1981.37024873,68420954.82097918,-297.65,229.9,-113.14,35442.0,38315.0
1628208000,34518.83,1820.62334425,66208606.47466108,-324.72,248.43,-100.38,37078.0,39175.0
1628294400,36359.01,1408.09747512,53222761.44949471,-259.39,274.47,-86.34,37559.0,40217.0
1628380800,37836.65,1086.70860121,40513768.10217222,242.26,308.47,-69.84,38380.0,39898.0
1628467200,37333.85,1805.09448234,71168485.40419872,778.53,341.88,-52.45,39177.0,39419.0
1628553600,39425.28,1385.77970837,53947752.73038116,971.44,372.64,-36.67,38862.0,38585.0
1628640000,38924.45,858.77753943,33320568.529884003,1165.04,411.07,-18.73,38315.0,38198.0
1628726400,38792.32,918.21427971,34742464.51924447,959.13,445.72,-5.27,39175.0,39141.0
1628812800,37867.96,1117.9097968,45254184.73794658,697.86,468.51,8.18,40217.0,41135.0
1628899200,40503.27,885.2661939,35348767.649046384,286.74,479.57,20.99,39898.0,42024.0
1628985600,39932.73,834.99918774,33285864.87059533,301.25,502.8,33.88,39419.0,41989.0
1629072000,39859.26,1372.9333916,53515460.83650507,317.72,511.43,46.03,38585.0,42169.0
1629158400,38983.75,1114.25253774,42549393.38988313,179.62,511.11,56.32,38198.0,41380.0
1629244800,38139.79,1318.6674837,50448275.11058574,156.31,500.06,65.37,39141.0,41118.0
1629331200,38234.24,1321.02207625,52903618.38840111,-13.21,479.56,70.06,41135.0,40744.0
1629417600,40032.89,3145.28171548,132847138.00546014,-163.47,449.32,76.97,42024.0,40738.0
1629504000,42236.86,2025.75052997,84700113.94895725,-233.13,419.44,83.18,41989.0,41517.0
1629590400,41806.52,710.89806416,29979971.834813595,232.5,410.41,90.95,42169.0,41422.0
1629676800,42145.34,1171.02328479,49408435.074200615,508.61,393.56,96.51,41380.0,40616.0
1629763200,42122.31,1189.00780284,48319125.00329447,743.6,380.13,104.58,41118.0,39871.0
1629849600,40618.71,806.74695594,33575227.08218916,769.41,364.43,112.09,40744.0,40572.0
1629936000,41606.15,1961.81299702,78239064.13415462,401.45,339.66,119.01,40738.0,41381.0
1630022400,39865.09,997.22214555,41494812.365193725,64.26,326.94,126.08,41517.0,41788.0
1630108800,41579.02,386.96652022,16041526.830451202,-322.95,311.2,129.94,41422.0,42073.0
1630195200,41468.99,519.82363868,21507458.73327482,-205.68,306.58,134.28,40616.0,42789.0
1630281600,41368.78,902.91969849,35994108.24016616,-138.19,296.91,138.86,39871.0,43943.0
1630368000,39829.3,954.54419021,38098722.26385173,-20.97,296.11,144.1,40572.0,41972.0
1630454400,39900.91,850.05069496,35058946.83048546,-44.25,278.19,147.7,41381.0,39302.0
1630540800,41235.7,1284.31590461,53332206.86217679,-192.77,249.62,151.75,41788.0,39113.0
1630627200,41482.63,1171.3215512,49305433.67798012,-31.57,222.5,157.82,42073.0,38625.0
1630713600,42093.9,452.36363336,19022650.75369205,-79.41,187.72,162.4,42789.0,38132.0
1630800000,42054.93,469.81871101,20448004.32665621,125.32,162.4,166.47,43943.0,38631.0
1630886400,43496.96,710.00321974,31516283.22081348,291.76,139.59,170.43,41972.0,38514.0
1630972800,44422.86,3775.94365469,149226803.6108107,577.47,135.42,173.81,39302.0,39005.0
1631059200,39612.52,1754.48851281,68410261.661427,666.45,144.24,177.5,39113.0,40318.0
1631145600,38976.0,846.63103398,33229599.245198157,86.21,115.63,179.87,38625.0,40667.0
1631232000,39249.21,1740.22521435,66131011.86285224,-361.24,96.32,181.19,38132.0,40455.0
1631318400,38011.17,384.44672254,14705986.742485745,-663.44,75.52,183.09,38631.0,40785.0
1631404800,38263.95,506.68240578,19759255.91657251,-931.2,45.67,182.87,38514.0,40746.0
1631491200,38958.86,1674.71185357,63754052.89864465,-1031.63,11.43,184.78,39005.0,38505.0
1631577600,38086.09,848.56101188,33877949.83829712,-716.21,-0.33,188.02,40318.0,35725.0
1631664000,39911.11,864.70654911,35215736.27176167,-199.96,-20.97,190.31,40667.0,36043.0
1631750400,40728.96,870.23746321,35335678.90815529,50.96,-29.52,193.0,40455.0,37778.0
1631836800,40569.67,770.78369856,31093568.556650102,287.9,-38.85,196.12,40785.0,37400.0
1631923200,40343.4,505.35179051,20833840.10979937,484.21,-55.81,197.69,40746.0,36507.0
1632009600,41203.87,417.57748332,16823257.25362533,432.24,-74.65,198.75,38505.0,36662.0
1632096000,40314.61,2300.66295909,84421791.98547597,425.29,-76.48,200.26,35725.0,36445.0
1632182400,36705.4,3082.80482997,107111128.97585864,317.34,-69.37,198.35,36043.0,35593.0
1632268800,34777.85,1191.15173016,44440596.51991833,-350.42,-87.66,194.1,37778.0,35451.0
1632355200,37300.0,910.09703473,34816471.93928324,-914.67,-113.77,189.03,37400.0,36827.0
1632441600,38238.61,1871.03655636,68405994.59806865,-908.52,-120.5,186.3,36507.0,39667.0
1632528000,36554.97,550.22522447,20060848.535528045,-702.1,-129.39,182.22,36662.0,41255.0
1632614400,36455.26,1019.70868293,37594395.38635299,-625.15,-141.28,177.14,36445.0,41290.0
1632700800,36798.2,862.03325475,31111926.66815632,-300.65,-163.57,173.32,35593.0,41947.0
1632787200,36058.24,1121.21370432,39386342.5816013,103.15,-170.31,169.51,35451.0,43362.0
1632873600,35107.44,846.63689319,30304436.291153543,37.65,-180.45,165.99,36827.0,46036.0
1632960000,35820.72,1066.44795759,40348258.639449455,-381.97,-195.01,161.23,39667.0,47141.0
1633046400,37828.58,1728.0322611,71721788.91340677,-376.63,-212.81,155.92,41255.0,46540.0
1633132800,41483.31,579.36689369,23769697.1347575,30.75,-215.37,152.14,41290.0,47015.0
1633219200,41066.87,616.82171874,25606224.86974581,603.84,-184.22,151.39,41947.0,47386.0
1633305600,41513.17,1146.41859082,48586675.830561936,942.05,-154.17,150.5,43362.0,48523.0
1633392000,42356.86,1290.46549315,57254960.05112139,1212.37,-116.84,148.8,46036.0,49115.0
1633478400,44376.38,2017.85737998,96242091.13104828,1298.98,-74.07,147.9,47141.0,48998.0
1633564800,47749.0,962.15195742,44771403.30928317,1241.19,-8.47,148.1,46540.0,49485.0
1633651200,46504.48,769.82047252,35855173.72450097,1315.62,84.89,149.78,47015.0,51267.0
1633737600,46622.38,415.15640012,19681419.098024867,1117.54,135.56,150.78,47386.0,52688.0
1633824000,47425.0,486.63746772,23040975.041753832,1144.33,179.54,151.36,48523.0,52632.0
1633910400,47269.04,1064.03057246,52964898.86399062,1014.09,227.18,152.7,49115.0,53204.0
1633996800,49678.55,1178.03782185,57195915.62078792,703.83,261.63,152.92,48998.0,54307.0
1634083200,48523.5,1062.78979242,52578464.14537733,566.68,309.26,154.48,49485.0,55890.0
1634169600,49477.95,913.40279399,45206706.52391329,332.8,349.15,154.8,51267.0,55052.0
1634256000,49483.16,1875.56416016,99500554.26064816,534.86,384.92,154.9,52688.0,52791.0
1634342400,53054.74,461.18713323,24129974.92006545,497.95,428.24,154.35,52632.0,52423.0
1634428800,52313.49,534.40095365,28296958.016530424,754.17,495.98,156.12,53204.0,52516.0
1634515200,53016.25,901.86519883,48152630.19953504,815.91,552.36,157.08,54307.0,53319.0
1634601600,53409.29,1035.84188613,57183723.83273868,756.07,606.49,157.55,55890.0,53173.0
1634688000,55209.28,1060.82984429,60011144.2914853,877.3,663.45,157.23,55052.0,51248.0
1634774400,56595.29,1523.22958504,81506385.23983441,893.13,720.46,159.2,52791.0,51149.0
1634860800,53448.4,1079.44229089,56274575.74539129,955.05,754.89,161.9,52423.0,52855.0
1634947200,52098.02,433.89347785,22887069.57578392,426.34,746.88,162.64,52516.0,53692.0
1635033600,52731.91,614.50704343,32138306.6516699,121.57,739.24,162.42,53319.0,53323.0
1635120000,52292.9,732.08040158,39784821.5742169,-187.02,735.58,162.97,53173.0,52835.0
1635206400,54340.62,635.63659457,33056115.835098263,-457.18,711.03,163.96,51248.0,53576.0
1635292800,52049.83,1321.73766425,66675505.86389709,-425.97,692.0,167.48,51149.0,54423.0
1635379200,50400.11,1785.47830185,92662913.60245846,-416.32,652.59,169.3,52855.0,53706.0
1635465600,51897.87,1079.40135183,58085814.15201427,-272.59,590.66,169.52,53692.0,52980.0
1635552000,53795.92,534.95185815,28666700.60150164,-196.68,525.45,171.97,53323.0,53050.0
1635638400,53536.53,506.89815183,26920955.325169835,-54.95,469.93,175.04,52835.0,54010.0
1635724800,53094.14,905.68681886,47617707.17876996,88.91,418.59,176.63,53576.0,56507.0
1635811200,52520.49,880.81046775,48119671.16901106,93.92,382.61,177.11,54423.0,57973.0
1635897600,54637.4,915.06372809,49604616.43093257,301.38,334.89,176.22,53706.0,57200.0
1635984000,54186.84,699.38019297,37224650.64686684,473.4,298.81,177.6,52980.0,56564.0
1636070400,53181.32,593.02915173,31299859.207523257,269.07,259.8,179.02,53050.0,56339.0
1636156800,52773.59,498.39963498,26577948.006731767,35.72,222.97,180.75,54010.0,56175.0
1636243200,53292.17,421.4814006,23066362.032868125,-16.0,202.86,183.02,56507.0,56782.0
1636329600,54766.16,1774.09212766,103337140.84272692,-12.71,175.26,185.04,57973.0,56616.0
1636416000,58220.4,1002.90442165,57892607.594525166,94.05,154.97,189.45,57200.0,54545.0
1636502400,57784.21,1935.03651929,109554414.58342648,429.23,158.88,195.76,56564.0,53272.0
1636588800,56485.7,829.49160062,46984602.41185845,816.53,154.1,201.33,56339.0,51739.0
1636675200,56622.67,872.15324631,48888297.297465615,887.95,152.87,204.94,56175.0,50839.0
1636761600,56037.15,345.85529586,19476100.85602276,748.3,141.54,210.33,56782.0,52298.0
1636848000,56301.41,739.80369122,42362979.2763376,364.76,129.41,214.59,56616.0,52564.0
1636934400,57256.04,705.45427548,39489108.16040263,-32.94,116.1,218.73,54545.0,51102.0
1637020800,55982.85,1985.54503773,105448226.58651295,-225.26,130.54,222.64,53272.0,50648.0
1637107200,53159.5,976.27262567,52117835.74780638,-149.45,129.79,224.68,51739.0,51127.0
1637193600,53360.05,1406.64661841,70498526.21846515,-358.55,114.04,224.43,50839.0,51820.0
1637280000,50072.63,1145.71825836,59125569.81108348,-566.49,102.23,225.43,52298.0,50046.0
1637366400,51593.19,567.93152127,30101881.325156577,-995.46,81.65,225.45,52564.0,48021.0
1637452800,53027.17,348.47531231,18155898.307650816,-1111.22,82.72,226.14,51102.0,49635.0
1637539200,52113.36,1283.67390835,64300804.98815877,-876.89,73.56,227.97,50648.0,50985.0
1637625600,50091.23,908.17193699,46503161.99483782,-487.14,49.39,228.93,51127.0,50741.0
1637712000,51193.65,612.88871088,31294342.73301715,-312.27,16.53,227.12,51820.0,50426.0
1637798400,51024.22,616.51221635,32438197.161318045,-212.21,-11.07,226.71,50046.0,50279.0
1637884800,52657.6,1603.62129364,76067359.12227705,-31.44,-25.15,224.7,48021.0,48728.0
1637971200,47539.69,652.6963269,31657175.15175284,-61.87,-43.01,225.0,49635.0,45547.0
1638057600,48452.99,884.20137102,44932010.12842412,-515.75,-105.54,221.27,50985.0,43670.0
1638144000,50766.6,745.5474973,38175237.7159984,-522.15,-150.58,218.05,50741.0,44285.0
1638230400,51206.52,1045.82958799,52579218.494043685,-247.85,-166.07,215.25,50426.0,44832.0
1638316800,50269.56,823.89712094,41673968.70076903,-167.19,-179.16,212.64,50279.0,44726.0
1638403200,50544.19,673.46002652,33682402.82797022,-69.26,-200.31,210.16,48728.0,43333.0
1638489600,49994.66,1268.62917972,60211246.79394954,66.89,-222.38,207.92,45547.0,41940.0
1638576000,47483.64,4484.4756326,195572825.5713692,394.65,-232.53,205.58,43670.0,42701.0
1638662400,43598.11,925.29890304,40474350.59286343,-182.65,-259.91,201.25,44285.0,44027.0
1638748800,43729.79,1316.41185326,59029381.88145406,-1043.79,-316.32,195.06,44832.0,42852.0
1638835200,44756.22,839.77115092,37711527.49496086,-1386.92,-370.42,189.66,44726.0,42200.0
1638921600,44901.16,734.03466092,32701178.08086652,-1305.91,-410.3,181.42,43333.0,43124.0
1639008000,44523.3,966.3005892,40723375.84800322,-1112.85,-435.29,172.72,41940.0,42667.0
1639094400,42134.3,1201.2200603,50144931.4172235,-729.32,-434.49,163.86,42701.0,41562.0
1639180800,41747.5,650.24362391,28386560.967569504,-465.22,-446.03,152.22,44027.0,41398.0
1639267200,43738.87,523.39161549,23194272.159672465,-320.56,-462.05,140.43,42852.0,41630.0
1639353600,44301.47,1296.28432006,53670694.88276101,-312.75,-457.73,130.56,42200.0,41537.0
1639440000,41414.65,734.64255008,31579506.279099897,-230.88,-448.08,120.37,43124.0,42469.0
1639526400,42950.9,1073.65981268,46485744.289494,-332.09,-450.01,109.33,42667.0,43117.0
1639612800,43296.52,571.12082588,24008411.761014875,-128.66,-428.82,100.0,41562.0,43908.0
1639699200,42044.98,952.79292083,39138932.40907603,127.47,-407.81,90.77,41398.0,44915.0
1639785600,41098.48,424.24201586,17690255.69833821,-47.96,-408.71,80.41,41630.0,44769.0
1639872000,41698.5,602.34860601,25034879.021334283,-376.87,-409.39,69.97,41537.0,44761.0
1639958400,41508.96,726.40358541,30192274.944160517,-333.83,-423.41,59.31,42469.0,44815.0
1640044800,41587.7,801.83306384,34760337.31550358,-157.85,-424.44,45.78,43117.0,43418.0
1640131200,43298.41,437.37331106,18778933.645411957,-286.11,-410.59,30.79,43908.0,41499.0
1640217600,42932.37,701.9234757,31504220.78280039,-17.8,-386.91,18.82,44915.0,41294.0
1640304000,44923.96,639.93046987,28737133.63478764,248.26,-375.62,7.2,44769.0,41138.0
1640390400,44919.68,276.67710275,12344933.90967704,561.92,-340.69,-4.31,44761.0,41347.0
1640476800,44622.0,575.95887974,25860311.79759651,637.08,-304.17,-16.03,44815.0,41832.0
1640563200,44866.47,457.93109807,20498356.00497447,629.59,-255.58,-27.85,43418.0,41350.0
1640649600,44786.1,889.16331308,37390081.995463245,516.81,-237.14,-40.18,41499.0,40871.0
1640736000,42066.65,764.95413995,31310139.014217064,286.76,-211.74,-53.42,41294.0,39524.0
1640822400,40928.29,676.72053296,28192150.33429228,-104.5,-186.28,-68.28,41138.0,38324.0
1640908800,41640.3,892.70549095,36275087.62475325,-626.03,-161.27,-82.58,41347.0,37383.0
1640995200,40671.33,333.37898145,14009401.579033552,-715.19,-133.55,-93.66,41832.0,36647.0
1641081600,42021.11,374.2013553,15582459.159280624,-791.51,-106.35,-105.77,41350.0,36794.0
1641168000,41603.84,477.51528577,19624460.024748266,-614.0,-69.84,-116.55,40871.0,36925.0
1641254400,41122.5,732.27588645,29745046.507599,-353.39,-49.79,-127.01,39524.0,37272.0
1641340800,40600.5,1284.52092338,49386053.01244626,-39.31,-57.03,-136.3,38324.0,38039.0
1641427200,38470.67,1276.85961849,48747895.44032648,-38.8,-65.63,-143.39,37383.0,37796.0
